transaction_id,customer_id,amount,timestamp,location_city,lat,lon,merchant_type,device_id,payment_mode,is_fraud
TXN_002919,CUST_0021,19.58,2026-04-19 11:24:48.522932,Mumbai,19.076,72.8777,Retail,DEV_0012,Mobile Wallet,0
TXN_002600,CUST_0195,140.82,2026-04-19 11:36:11.522932,Dubai,25.2048,55.2708,Food,DEV_0073,Wire Transfer,0
TXN_001637,CUST_0075,47.43,2026-04-19 11:45:18.522932,Paris,48.8566,2.3522,Food,DEV_0027,Wire Transfer,0
TXN_002935,CUST_0076,118.81,2026-04-19 11:57:33.522932,Paris,48.8566,2.3522,Online,DEV_0203,Credit Card,0
TXN_003466,CUST_0313,138.43,2026-04-19 12:01:06.522932,Dubai,25.2048,55.2708,Retail,DEV_0124,Wire Transfer,0
TXN_004719,CUST_0308,27.55,2026-04-19 12:18:19.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0061,Debit Card,0
TXN_000300,CUST_0149,25.26,2026-04-19 12:20:22.522932,New York,40.7128,-74.006,Services,DEV_0161,Debit Card,0
TXN_003124,CUST_0441,16.33,2026-04-19 12:32:26.522932,London,51.5074,-0.1278,Food,DEV_0242,Wire Transfer,0
TXN_001227,CUST_0330,64.74,2026-04-19 12:37:54.522932,Mumbai,19.076,72.8777,Travel,DEV_0040,Debit Card,0
TXN_001694,CUST_0192,9607.39,2026-04-19 12:45:24.522932,Mumbai,19.076,72.8777,Retail,DEV_0001,Wire Transfer,1
TXN_000839,CUST_0080,89.76,2026-04-19 12:56:50.522932,Paris,48.8566,2.3522,Retail,DEV_0063,Debit Card,0
TXN_002837,CUST_0048,132.75,2026-04-19 13:09:06.522932,Singapore,1.3521,103.8198,Retail,DEV_0051,Credit Card,0
TXN_004609,CUST_0248,13.59,2026-04-19 13:14:17.522932,Mumbai,19.076,72.8777,Food,DEV_0157,Wire Transfer,0
TXN_002396,CUST_0428,51.81,2026-04-19 13:22:15.522932,Dubai,25.2048,55.2708,Services,DEV_0174,Debit Card,0
TXN_004870,CUST_0134,44.51,2026-04-19 13:57:08.522932,Tokyo,35.6895,139.6917,Food,DEV_0016,Mobile Wallet,0
TXN_000101,CUST_0174,22.54,2026-04-19 14:13:54.522932,New York,40.7128,-74.006,Health,DEV_0104,Wire Transfer,0
TXN_003479,CUST_0466,36548.14,2026-04-19 14:25:39.522932,New York,40.7128,-74.006,Food,DEV_0073,Credit Card,1
TXN_004332,CUST_0156,19.69,2026-04-19 14:45:47.522932,Mumbai,19.076,72.8777,Travel,DEV_0231,Wire Transfer,0
TXN_002864,CUST_0275,33.56,2026-04-19 14:52:38.522932,Tokyo,35.6895,139.6917,Services,DEV_0243,Debit Card,0
TXN_002641,CUST_0220,22.92,2026-04-19 14:55:47.522932,Dubai,25.2048,55.2708,Retail,DEV_0021,Wire Transfer,0
TXN_001078,CUST_0251,123.91,2026-04-19 14:57:49.522932,Singapore,1.3521,103.8198,Travel,DEV_0214,Wire Transfer,0
TXN_002378,CUST_0196,61.14,2026-04-19 15:45:48.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0138,Mobile Wallet,0
TXN_000241,CUST_0478,56.99,2026-04-19 15:50:25.522932,Paris,48.8566,2.3522,Entertainment,DEV_0069,Wire Transfer,0
TXN_001692,CUST_0246,113.35,2026-04-19 15:51:22.522932,London,51.5074,-0.1278,Travel,DEV_0098,Credit Card,0
TXN_002436,CUST_0086,24.45,2026-04-19 15:52:55.522932,Paris,48.8566,2.3522,Health,DEV_0095,Debit Card,0
TXN_000352,CUST_0127,55.39,2026-04-19 16:01:32.522932,Tokyo,35.6895,139.6917,Health,DEV_0060,Wire Transfer,0
TXN_003097,CUST_0144,85.46,2026-04-19 16:01:44.522932,Mumbai,19.076,72.8777,Food,DEV_0056,Wire Transfer,0
TXN_000219,CUST_0313,29.46,2026-04-19 16:09:19.522932,Paris,48.8566,2.3522,Entertainment,DEV_0124,Credit Card,0
TXN_002845,CUST_0375,216.77,2026-04-19 16:23:32.522932,Paris,48.8566,2.3522,Entertainment,DEV_0221,Wire Transfer,0
TXN_002300,CUST_0402,91.62,2026-04-19 16:23:57.522932,Dubai,25.2048,55.2708,Travel,DEV_0095,Credit Card,0
TXN_002827,CUST_0375,79.66,2026-04-19 16:25:18.522932,Paris,48.8566,2.3522,Travel,DEV_0221,Debit Card,0
TXN_002143,CUST_0283,20.18,2026-04-19 16:25:28.522932,Paris,48.8566,2.3522,Services,DEV_0049,Credit Card,0
TXN_000249,CUST_0113,51.87,2026-04-19 16:28:18.522932,Paris,48.8566,2.3522,Retail,DEV_0155,Debit Card,0
TXN_003021,CUST_0096,126.94,2026-04-19 16:36:34.522932,Mumbai,19.076,72.8777,Entertainment,DEV_0145,Debit Card,0
TXN_002061,CUST_0077,83.77,2026-04-19 16:44:29.522932,Singapore,1.3521,103.8198,Services,DEV_0087,Debit Card,0
TXN_000876,CUST_0064,105.22,2026-04-19 16:49:28.522932,Paris,48.8566,2.3522,Services,DEV_0080,Wire Transfer,0
TXN_002584,CUST_0022,484.66,2026-04-19 16:52:38.522932,New York,40.7128,-74.006,Online,DEV_0104,Wire Transfer,0
TXN_002681,CUST_0391,53.96,2026-04-19 17:14:50.522932,Paris,48.8566,2.3522,Travel,DEV_0195,Mobile Wallet,0
TXN_003746,CUST_0155,147.01,2026-04-19 17:15:25.522932,Singapore,1.3521,103.8198,Health,DEV_0182,Debit Card,0
TXN_000192,CUST_0009,25.21,2026-04-19 17:20:18.522932,London,51.5074,-0.1278,Food,DEV_0128,Mobile Wallet,0
TXN_004622,CUST_0230,24.88,2026-04-19 17:33:18.522932,Tokyo,35.6895,139.6917,Food,DEV_0178,Debit Card,0
TXN_003194,CUST_0253,63.97,2026-04-19 17:34:58.522932,Paris,48.8566,2.3522,Online,DEV_0194,Debit Card,0
TXN_001561,CUST_0175,67.62,2026-04-19 17:43:46.522932,New York,40.7128,-74.006,Online,DEV_0059,Mobile Wallet,0
TXN_001782,CUST_0411,13.27,2026-04-19 17:45:23.522932,Tokyo,35.6895,139.6917,Services,DEV_0092,Wire Transfer,0
TXN_003816,CUST_0064,41.16,2026-04-19 17:47:37.522932,Paris,48.8566,2.3522,Food,DEV_0080,Wire Transfer,0
TXN_001995,CUST_0098,57.83,2026-04-19 18:17:13.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0186,Debit Card,0
TXN_001320,CUST_0335,157.5,2026-04-19 18:29:46.522932,New York,40.7128,-74.006,Health,DEV_0147,Credit Card,0
TXN_003075,CUST_0319,110.36,2026-04-19 18:30:33.522932,New York,40.7128,-74.006,Entertainment,DEV_0021,Wire Transfer,0
TXN_002260,CUST_0466,7.31,2026-04-19 18:40:10.522932,Paris,48.8566,2.3522,Food,DEV_0030,Credit Card,0
TXN_000750,CUST_0197,70.51,2026-04-19 19:06:09.522932,Singapore,1.3521,103.8198,Online,DEV_0024,Wire Transfer,0
TXN_000923,CUST_0370,54.49,2026-04-19 19:12:04.522932,Mumbai,19.076,72.8777,Entertainment,DEV_0081,Wire Transfer,0
TXN_002388,CUST_0231,74.96,2026-04-19 19:14:29.522932,Singapore,1.3521,103.8198,Food,DEV_0179,Credit Card,0
TXN_000159,CUST_0118,77.18,2026-04-19 19:34:42.522932,Dubai,25.2048,55.2708,Food,DEV_0021,Credit Card,0
TXN_004605,CUST_0301,23.56,2026-04-19 19:35:07.522932,Dubai,25.2048,55.2708,Online,DEV_0019,Debit Card,0
TXN_002909,CUST_0139,77.88,2026-04-19 19:56:38.522932,Mumbai,19.076,72.8777,Retail,DEV_0200,Debit Card,0
TXN_003093,CUST_0360,36.67,2026-04-19 20:00:28.522932,Tokyo,35.6895,139.6917,Retail,DEV_0032,Debit Card,0
TXN_001310,CUST_0261,5.38,2026-04-19 20:01:18.522932,London,51.5074,-0.1278,Food,DEV_0043,Credit Card,0
TXN_003559,CUST_0331,71.07,2026-04-19 20:26:20.522932,Mumbai,19.076,72.8777,Retail,DEV_0132,Credit Card,0
TXN_000491,CUST_0128,36.57,2026-04-19 20:31:53.522932,Paris,48.8566,2.3522,Health,DEV_0152,Credit Card,0
TXN_003714,CUST_0474,315.67,2026-04-19 20:45:28.522932,New York,40.7128,-74.006,Online,DEV_0071,Credit Card,0
TXN_001821,CUST_0277,68.89,2026-04-19 20:56:18.522932,New York,40.7128,-74.006,Travel,DEV_0065,Credit Card,0
TXN_000992,CUST_0068,98.5,2026-04-19 21:02:17.522932,Dubai,25.2048,55.2708,Health,DEV_0098,Wire Transfer,0
TXN_004725,CUST_0440,55.24,2026-04-19 21:12:41.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0226,Mobile Wallet,0
TXN_004789,CUST_0214,54.37,2026-04-19 21:14:28.522932,London,51.5074,-0.1278,Travel,DEV_0114,Credit Card,0
TXN_004069,CUST_0491,77.38,2026-04-19 21:18:53.522932,Singapore,1.3521,103.8198,Health,DEV_0210,Wire Transfer,0
TXN_001977,CUST_0272,125.24,2026-04-19 21:20:41.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0047,Mobile Wallet,0
TXN_000474,CUST_0280,16.22,2026-04-19 21:26:40.522932,New York,40.7128,-74.006,Retail,DEV_0002,Wire Transfer,0
TXN_000293,CUST_0164,54.46,2026-04-19 21:35:22.522932,London,51.5074,-0.1278,Health,DEV_0074,Mobile Wallet,0
TXN_003445,CUST_0220,230.01,2026-04-19 21:36:44.522932,Dubai,25.2048,55.2708,Services,DEV_0021,Debit Card,0
TXN_003388,CUST_0312,33.53,2026-04-19 21:38:18.522932,London,51.5074,-0.1278,Health,DEV_0002,Debit Card,0
TXN_002056,CUST_0292,25.48,2026-04-19 21:54:43.522932,Paris,48.8566,2.3522,Travel,DEV_0144,Mobile Wallet,0
TXN_003255,CUST_0121,50.96,2026-04-19 21:58:37.522932,Mumbai,19.076,72.8777,Food,DEV_0039,Wire Transfer,0
TXN_003239,CUST_0139,66.92,2026-04-19 22:00:31.522932,Mumbai,19.076,72.8777,Online,DEV_0200,Credit Card,0
TXN_002859,CUST_0401,344.14,2026-04-19 22:04:46.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0236,Wire Transfer,0
TXN_002520,CUST_0147,73.03,2026-04-19 22:37:10.522932,New York,40.7128,-74.006,Health,DEV_0020,Mobile Wallet,0
TXN_003960,CUST_0299,89.03,2026-04-19 22:47:48.522932,London,51.5074,-0.1278,Health,DEV_0109,Credit Card,0
TXN_004761,CUST_0366,28.02,2026-04-19 22:50:13.522932,London,51.5074,-0.1278,Food,DEV_0160,Wire Transfer,0
TXN_004084,CUST_0086,6.84,2026-04-19 22:52:03.522932,Tokyo,35.6895,139.6917,Services,DEV_0095,Credit Card,0
TXN_001806,CUST_0058,24.72,2026-04-19 22:56:38.522932,Paris,48.8566,2.3522,Services,DEV_0068,Credit Card,0
TXN_001753,CUST_0042,222.98,2026-04-19 23:18:29.522932,Singapore,1.3521,103.8198,Retail,DEV_0050,Credit Card,0
TXN_001184,CUST_0222,47.74,2026-04-19 23:20:33.522932,Tokyo,35.6895,139.6917,Food,DEV_0076,Credit Card,0
TXN_002936,CUST_0462,143.13,2026-04-19 23:24:03.522932,New York,40.7128,-74.006,Food,DEV_0154,Wire Transfer,0
TXN_001070,CUST_0316,12.95,2026-04-19 23:25:51.522932,New York,40.7128,-74.006,Online,DEV_0144,Mobile Wallet,0
TXN_000963,CUST_0355,15.45,2026-04-19 23:38:42.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0071,Debit Card,0
TXN_004485,CUST_0234,86.11,2026-04-19 23:40:12.522932,Dubai,25.2048,55.2708,Health,DEV_0087,Credit Card,0
TXN_000505,CUST_0395,36.68,2026-04-19 23:43:46.522932,New York,40.7128,-74.006,Health,DEV_0189,Wire Transfer,0
TXN_002275,CUST_0176,30.34,2026-04-19 23:47:08.522932,New York,40.7128,-74.006,Entertainment,DEV_0119,Debit Card,0
TXN_000056,CUST_0383,27.31,2026-04-19 23:57:05.522932,Tokyo,35.6895,139.6917,Retail,DEV_0124,Debit Card,0
TXN_002366,CUST_0412,13.87,2026-04-20 00:23:15.522932,Mumbai,19.076,72.8777,Health,DEV_0003,Mobile Wallet,0
TXN_002619,CUST_0113,24.3,2026-04-20 00:36:03.522932,Paris,48.8566,2.3522,Services,DEV_0117,Credit Card,0
TXN_003743,CUST_0197,221.44,2026-04-20 00:45:14.522932,Singapore,1.3521,103.8198,Travel,DEV_0024,Wire Transfer,0
TXN_001759,CUST_0271,40646.05,2026-04-20 00:47:41.522932,New York,40.7128,-74.006,Online,DEV_0206,Mobile Wallet,1
TXN_001870,CUST_0468,217.31,2026-04-20 00:50:01.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0221,Mobile Wallet,0
TXN_002762,CUST_0493,21.69,2026-04-20 01:04:32.522932,New York,40.7128,-74.006,Travel,DEV_0006,Credit Card,0
TXN_004955,CUST_0207,378.34,2026-04-20 01:18:33.522932,Tokyo,35.6895,139.6917,Health,DEV_0127,Mobile Wallet,0
TXN_001507,CUST_0409,170.09,2026-04-20 01:21:18.522932,Dubai,25.2048,55.2708,Services,DEV_0102,Credit Card,0
TXN_000062,CUST_0014,25.35,2026-04-20 01:31:12.522932,Dubai,25.2048,55.2708,Health,DEV_0100,Wire Transfer,0
TXN_000251,CUST_0485,28.19,2026-04-20 01:41:42.522932,New York,40.7128,-74.006,Online,DEV_0115,Wire Transfer,0
TXN_003688,CUST_0005,70.64,2026-04-20 01:42:00.522932,Tokyo,35.6895,139.6917,Online,DEV_0104,Debit Card,0
TXN_001479,CUST_0253,150.77,2026-04-20 01:42:42.522932,Paris,48.8566,2.3522,Health,DEV_0194,Mobile Wallet,0
TXN_001994,CUST_0416,11.38,2026-04-20 01:57:05.522932,Mumbai,19.076,72.8777,Retail,DEV_0048,Mobile Wallet,0
TXN_004021,CUST_0427,2287.43,2026-04-20 01:59:49.522932,Singapore,1.3521,103.8198,Online,DEV_0067,Mobile Wallet,0
TXN_000094,CUST_0308,22807.29,2026-04-20 02:02:05.522932,New York,40.7128,-74.006,Retail,DEV_0183,Debit Card,1
TXN_001914,CUST_0020,95.74,2026-04-20 02:07:24.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0232,Credit Card,0
TXN_002691,CUST_0159,56.34,2026-04-20 02:13:17.522932,Singapore,1.3521,103.8198,Health,DEV_0108,Debit Card,0
TXN_004572,CUST_0372,125.41,2026-04-20 02:17:16.522932,New York,40.7128,-74.006,Retail,DEV_0245,Mobile Wallet,0
TXN_002604,CUST_0276,70.69,2026-04-20 02:19:04.522932,Mumbai,19.076,72.8777,Entertainment,DEV_0109,Mobile Wallet,0
TXN_001007,CUST_0353,109.83,2026-04-20 02:29:10.522932,Dubai,25.2048,55.2708,Online,DEV_0118,Debit Card,0
TXN_004618,CUST_0429,451.24,2026-04-20 02:32:46.522932,Singapore,1.3521,103.8198,Online,DEV_0083,Debit Card,0
TXN_000282,CUST_0401,452.53,2026-04-20 02:36:58.522932,Dubai,25.2048,55.2708,Health,DEV_0236,Wire Transfer,0
TXN_002511,CUST_0327,39.26,2026-04-20 03:05:16.522932,New York,40.7128,-74.006,Retail,DEV_0065,Mobile Wallet,0
TXN_004299,CUST_0497,17.36,2026-04-20 03:06:52.522932,New York,40.7128,-74.006,Online,DEV_0229,Mobile Wallet,0
TXN_004927,CUST_0131,27.21,2026-04-20 03:22:01.522932,Tokyo,35.6895,139.6917,Services,DEV_0050,Credit Card,0
TXN_003411,CUST_0446,187.62,2026-04-20 03:24:08.522932,New York,40.7128,-74.006,Food,DEV_0066,Wire Transfer,0
TXN_001537,CUST_0140,10157.56,2026-04-20 03:26:20.522932,Singapore,1.3521,103.8198,Services,DEV_0139,Debit Card,1
TXN_003316,CUST_0285,10.88,2026-04-20 03:31:55.522932,Dubai,25.2048,55.2708,Online,DEV_0102,Wire Transfer,0
TXN_001619,CUST_0479,11.5,2026-04-20 03:46:31.522932,London,51.5074,-0.1278,Entertainment,DEV_0000,Wire Transfer,0
TXN_000731,CUST_0421,39.1,2026-04-20 04:09:24.522932,Paris,48.8566,2.3522,Health,DEV_0135,Mobile Wallet,0
TXN_002441,CUST_0016,31.71,2026-04-20 04:10:57.522932,Singapore,1.3521,103.8198,Food,DEV_0231,Wire Transfer,0
TXN_003141,CUST_0424,9.48,2026-04-20 04:11:48.522932,New York,40.7128,-74.006,Food,DEV_0037,Wire Transfer,1
TXN_003955,CUST_0159,5.83,2026-04-20 04:16:51.522932,Singapore,1.3521,103.8198,Food,DEV_0049,Mobile Wallet,0
TXN_004254,CUST_0032,58.93,2026-04-20 04:19:55.522932,Singapore,1.3521,103.8198,Retail,DEV_0119,Mobile Wallet,0
TXN_002707,CUST_0075,6.68,2026-04-20 04:23:07.522932,Mumbai,19.076,72.8777,Food,DEV_0087,Wire Transfer,1
TXN_002688,CUST_0077,246.16,2026-04-20 04:27:31.522932,Singapore,1.3521,103.8198,Retail,DEV_0195,Wire Transfer,0
TXN_001828,CUST_0313,61.48,2026-04-20 04:51:42.522932,Paris,48.8566,2.3522,Travel,DEV_0124,Credit Card,0
TXN_002840,CUST_0342,116.43,2026-04-20 04:55:59.522932,Dubai,25.2048,55.2708,Food,DEV_0040,Debit Card,0
TXN_003852,CUST_0235,312.05,2026-04-20 05:09:26.522932,Paris,48.8566,2.3522,Online,DEV_0112,Wire Transfer,0
TXN_001871,CUST_0252,78.31,2026-04-20 05:10:59.522932,London,51.5074,-0.1278,Health,DEV_0126,Mobile Wallet,0
TXN_002777,CUST_0261,21.38,2026-04-20 05:22:10.522932,Singapore,1.3521,103.8198,Travel,DEV_0043,Wire Transfer,0
TXN_004871,CUST_0438,405.31,2026-04-20 05:31:59.522932,Dubai,25.2048,55.2708,Health,DEV_0215,Debit Card,0
TXN_002194,CUST_0300,15.19,2026-04-20 05:37:14.522932,Dubai,25.2048,55.2708,Services,DEV_0188,Wire Transfer,0
TXN_000468,CUST_0423,428.56,2026-04-20 05:51:49.522932,Tokyo,35.6895,139.6917,Entertainment,DEV_0130,Mobile Wallet,0
TXN_004417,CUST_0031,231.09,2026-04-20 06:10:25.522932,Paris,48.8566,2.3522,Food,DEV_0196,Debit Card,0
TXN_003986,CUST_0020,143.69,2026-04-20 06:14:01.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0232,Wire Transfer,0
TXN_002141,CUST_0365,29.66,2026-04-20 06:17:54.522932,New York,40.7128,-74.006,Travel,DEV_0111,Wire Transfer,0
TXN_000708,CUST_0493,160.1,2026-04-20 06:20:29.522932,Singapore,1.3521,103.8198,Online,DEV_0135,Debit Card,0
TXN_000679,CUST_0221,100.62,2026-04-20 06:34:45.522932,Paris,48.8566,2.3522,Entertainment,DEV_0236,Wire Transfer,0
TXN_002072,CUST_0023,58.65,2026-04-20 07:02:39.522932,London,51.5074,-0.1278,Online,DEV_0168,Wire Transfer,0
TXN_003432,CUST_0308,17.44,2026-04-20 07:14:57.522932,Singapore,1.3521,103.8198,Services,DEV_0061,Credit Card,0
TXN_000670,CUST_0331,12933.88,2026-04-20 07:15:57.522932,Mumbai,19.076,72.8777,Entertainment,DEV_0068,Credit Card,1
TXN_004102,CUST_0327,119.6,2026-04-20 07:39:26.522932,Mumbai,19.076,72.8777,Services,DEV_0065,Credit Card,0
TXN_003727,CUST_0418,93.73,2026-04-20 07:40:28.522932,London,51.5074,-0.1278,Retail,DEV_0121,Wire Transfer,0
TXN_000596,CUST_0099,5.48,2026-04-20 07:55:39.522932,Singapore,1.3521,103.8198,Health,DEV_0130,Wire Transfer,0
TXN_001853,CUST_0136,46.05,2026-04-20 08:12:36.522932,New York,40.7128,-74.006,Services,DEV_0168,Mobile Wallet,0
TXN_000229,CUST_0219,49.36,2026-04-20 08:13:06.522932,Mumbai,19.076,72.8777,Travel,DEV_0210,Credit Card,0
TXN_004235,CUST_0334,65.82,2026-04-20 08:14:03.522932,Dubai,25.2048,55.2708,Online,DEV_0108,Debit Card,0
TXN_000821,CUST_0188,11.9,2026-04-20 08:23:29.522932,Singapore,1.3521,103.8198,Food,DEV_0143,Credit Card,0
TXN_000499,CUST_0459,98.32,2026-04-20 08:34:41.522932,Tokyo,35.6895,139.6917,Travel,DEV_0007,Mobile Wallet,0
TXN_001360,CUST_0157,65.08,2026-04-20 08:34:52.522932,Tokyo,35.6895,139.6917,Retail,DEV_0115,Mobile Wallet,0
TXN_000592,CUST_0240,58.32,2026-04-20 08:50:47.522932,Paris,48.8566,2.3522,Online,DEV_0137,Wire Transfer,0
TXN_004786,CUST_0092,64.67,2026-04-20 08:51:37.522932,Singapore,1.3521,103.8198,Food,DEV_0081,Debit Card,0
TXN_000858,CUST_0385,49.22,2026-04-20 09:06:15.522932,Mumbai,19.076,72.8777,Online,DEV_0198,Wire Transfer,0
TXN_003170,CUST_0189,20.08,2026-04-20 09:13:30.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0061,Mobile Wallet,0
TXN_002523,CUST_0284,24.15,2026-04-20 09:21:02.522932,Tokyo,35.6895,139.6917,Services,DEV_0136,Credit Card,0
TXN_001113,CUST_0055,78.37,2026-04-20 09:22:33.522932,New York,40.7128,-74.006,Food,DEV_0176,Mobile Wallet,0
TXN_000127,CUST_0451,67.84,2026-04-20 09:24:33.522932,Tokyo,35.6895,139.6917,Food,DEV_0103,Credit Card,0
TXN_000396,CUST_0082,92.8,2026-04-20 09:37:14.522932,Dubai,25.2048,55.2708,Travel,DEV_0217,Debit Card,0
TXN_004265,CUST_0300,27586.86,2026-04-20 09:42:42.522932,Mumbai,19.076,72.8777,Services,DEV_0125,Credit Card,1
TXN_000646,CUST_0252,55.11,2026-04-20 09:43:15.522932,London,51.5074,-0.1278,Services,DEV_0050,Credit Card,0
TXN_000087,CUST_0259,202.43,2026-04-20 09:43:39.522932,London,51.5074,-0.1278,Services,DEV_0002,Mobile Wallet,0
TXN_001613,CUST_0463,60.05,2026-04-20 09:45:04.522932,Mumbai,19.076,72.8777,Services,DEV_0244,Wire Transfer,0
TXN_003781,CUST_0385,19.58,2026-04-20 09:56:43.522932,Mumbai,19.076,72.8777,Services,DEV_0198,Credit Card,0
TXN_000680,CUST_0383,63.72,2026-04-20 10:26:55.522932,Tokyo,35.6895,139.6917,Online,DEV_0124,Debit Card,0
TXN_002889,CUST_0197,39.85,2026-04-20 10:29:04.522932,Singapore,1.3521,103.8198,Retail,DEV_0024,Wire Transfer,0
TXN_000659,CUST_0415,25.04,2026-04-20 10:52:16.522932,Dubai,25.2048,55.2708,Services,DEV_0051,Mobile Wallet,0
TXN_000888,CUST_0117,794.78,2026-04-20 10:58:15.522932,Mumbai,19.076,72.8777,Health,DEV_0001,Debit Card,0
TXN_000207,CUST_0079,31.83,2026-04-20 10:58:23.522932,London,51.5074,-0.1278,Food,DEV_0241,Debit Card,0
TXN_000686,CUST_0060,31.59,2026-04-20 11:06:14.522932,Mumbai,19.076,72.8777,Travel,DEV_0181,Wire Transfer,0
TXN_000909,CUST_0115,32.73,2026-04-20 11:10:21.522932,New York,40.7128,-74.006,Services,DEV_0196,Debit Card,0
TXN_002576,CUST_0307,71.17,2026-04-20 11:11:06.522932,Singapore,1.3521,103.8198,Services,DEV_0049,Mobile Wallet,0
TXN_004667,CUST_0396,45.26,2026-04-20 11:20:52.522932,New York,40.7128,-74.006,Travel,DEV_0218,Credit Card,0
TXN_004038,CUST_0027,52.55,2026-04-20 11:24:58.522932,Singapore,1.3521,103.8198,Food,DEV_0212,Mobile Wallet,0
TXN_000752,CUST_0389,269.35,2026-04-20 11:26:02.522932,Singapore,1.3521,103.8198,Retail,DEV_0148,Credit Card,0
TXN_002870,CUST_0031,37.18,2026-04-20 11:27:18.522932,Paris,48.8566,2.3522,Food,DEV_0107,Credit Card,0
TXN_000093,CUST_0235,40.88,2026-04-20 11:46:23.522932,New York,40.7128,-74.006,Health,DEV_0112,Credit Card,0
TXN_002063,CUST_0185,52.44,2026-04-20 12:10:20.522932,Dubai,25.2048,55.2708,Online,DEV_0155,Mobile Wallet,0
TXN_002136,CUST_0235,146.98,2026-04-20 12:18:54.522932,New York,40.7128,-74.006,Retail,DEV_0112,Mobile Wallet,0
TXN_001110,CUST_0062,156.31,2026-04-20 12:23:51.522932,Dubai,25.2048,55.2708,Services,DEV_0018,Mobile Wallet,0
TXN_004285,CUST_0101,144.95,2026-04-20 12:27:21.522932,Tokyo,35.6895,139.6917,Food,DEV_0140,Wire Transfer,0
TXN_001768,CUST_0266,31.86,2026-04-20 12:38:14.522932,London,51.5074,-0.1278,Retail,DEV_0064,Mobile Wallet,0
TXN_000458,CUST_0110,19.36,2026-04-20 12:38:54.522932,Tokyo,35.6895,139.6917,Services,DEV_0048,Credit Card,0
TXN_000639,CUST_0415,58.28,2026-04-20 12:45:56.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0051,Mobile Wallet,0
TXN_002327,CUST_0474,127.93,2026-04-20 12:48:48.522932,New York,40.7128,-74.006,Online,DEV_0170,Credit Card,0
TXN_002307,CUST_0031,100.61,2026-04-20 12:57:17.522932,Paris,48.8566,2.3522,Food,DEV_0107,Mobile Wallet,0
TXN_003571,CUST_0066,815.2,2026-04-20 13:06:54.522932,Singapore,1.3521,103.8198,Online,DEV_0236,Credit Card,0
TXN_003984,CUST_0025,52.82,2026-04-20 13:12:14.522932,New York,40.7128,-74.006,Health,DEV_0123,Debit Card,0
TXN_002022,CUST_0247,158.18,2026-04-20 13:12:28.522932,Mumbai,19.076,72.8777,Health,DEV_0122,Mobile Wallet,0
TXN_001138,CUST_0020,156.49,2026-04-20 13:25:20.522932,Dubai,25.2048,55.2708,Food,DEV_0232,Wire Transfer,0
TXN_003927,CUST_0493,18.78,2026-04-20 13:25:27.522932,New York,40.7128,-74.006,Health,DEV_0006,Wire Transfer,0
TXN_001166,CUST_0278,212.15,2026-04-20 13:39:07.522932,Mumbai,19.076,72.8777,Health,DEV_0053,Wire Transfer,0
TXN_003707,CUST_0389,109.71,2026-04-20 13:41:08.522932,Singapore,1.3521,103.8198,Services,DEV_0148,Mobile Wallet,0
TXN_001591,CUST_0320,41.0,2026-04-20 14:03:13.522932,Tokyo,35.6895,139.6917,Health,DEV_0200,Wire Transfer,0
TXN_002598,CUST_0464,33.03,2026-04-20 14:09:01.522932,New York,40.7128,-74.006,Retail,DEV_0222,Debit Card,0
TXN_001890,CUST_0199,251.73,2026-04-20 14:10:58.522932,London,51.5074,-0.1278,Entertainment,DEV_0110,Wire Transfer,0
TXN_003220,CUST_0028,157.64,2026-04-20 14:13:02.522932,Paris,48.8566,2.3522,Retail,DEV_0036,Wire Transfer,0
TXN_004509,CUST_0245,22.4,2026-04-20 14:19:19.522932,Mumbai,19.076,72.8777,Food,DEV_0139,Wire Transfer,0
TXN_000423,CUST_0474,29.47,2026-04-20 14:23:28.522932,New York,40.7128,-74.006,Online,DEV_0170,Credit Card,0
TXN_001225,CUST_0483,17.99,2026-04-20 14:29:05.522932,Dubai,25.2048,55.2708,Food,DEV_0118,Wire Transfer,0
TXN_002113,CUST_0245,35.27,2026-04-20 14:35:14.522932,Mumbai,19.076,72.8777,Entertainment,DEV_0139,Credit Card,0
TXN_001090,CUST_0114,240.58,2026-04-20 14:38:23.522932,Tokyo,35.6895,139.6917,Retail,DEV_0121,Credit Card,0
TXN_003576,CUST_0113,379.91,2026-04-20 14:38:45.522932,Paris,48.8566,2.3522,Travel,DEV_0117,Debit Card,0
TXN_001382,CUST_0294,20.0,2026-04-20 14:38:46.522932,London,51.5074,-0.1278,Travel,DEV_0148,Credit Card,0
TXN_001461,CUST_0220,60.2,2026-04-20 14:59:32.522932,Dubai,25.2048,55.2708,Services,DEV_0021,Wire Transfer,0
